utility_account_number,term,month,monthly_usage_kwh,gross_cost,computed_gross_cost,pred_gross_cost,default_rce,rce,pred_rce,default_icap_kw,icap,pred_icap,default_nits_kw,nits,pred_nits,contract_rate,netrate,pred_rce_scaled_usage,rce_scaled_usage,sum_pred_gross_cost,sum_pred_rce_scaled_usage,sum_computed_gross_cost,sum_rce_scaled_usage,model_rate,computed_rate,model_tot_charge,model_margin,computed_tot_charge,computed_margin
910100857593Z109304190,36,2022-09-30,870.6411483253597,128.48,39.53,89.66,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1243.620094997355,2851.5276847059463,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,67.15548512985717,-22.504514870142827,31.366804531765407,-8.163195468234594
910100857593Z109304190,36,2022-10-31,704.8369565217391,112.84,34.85,78.63,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1006.786096100806,2308.4850728586657,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,54.36644918944353,-24.263550810556467,25.39333580144532,-9.45666419855468
910100857593Z109304190,36,2022-11-30,783.0000000000009,115.21,35.52,80.33,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1118.433853322812,2564.485013623981,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,60.395428079431845,-19.934571920568153,28.20933514986379,-7.310664850136213
910100857593Z109304190,36,2022-12-31,1022.7368421052616,125.41,38.56,87.54,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1460.8729339093115,3349.6721640613746,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,78.88713843110283,-8.65286156889718,36.84639380467512,-1.7136061953248856
910100857593Z109304190,36,2023-01-31,1135.9999999999984,159.98,48.96,111.47,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1627.091035098713,3730.7978142076445,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,87.8629158953305,-23.607084104669497,41.038775956284084,-7.921224043715917
910100857593Z109304190,36,2023-02-28,1024.9999999999995,150.49,46.07,104.84,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1468.1059075494563,3366.2568306010908,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,79.27771900767064,-25.562280992329363,37.028825136612,-9.041174863388001
910100857593Z109304190,36,2023-03-31,868.4494949494958,100.51,30.92,69.88,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1243.8788623840949,2852.1210189324966,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,67.16945856874112,-2.710541431258875,31.37333120825746,0.45333120825745965
910100857593Z109304190,36,2023-04-30,708.3333333333345,76.73,23.74,53.22,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1014.5447328593825,2326.275045537344,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,54.785415574406656,1.5654155744066571,25.589025500910783,1.849025500910784
910100857593Z109304190,36,2023-05-31,787.999999999998,78.68,24.31,54.6,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1128.6511757550918,2587.912568306004,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,60.947163490774955,6.347163490774953,28.46703825136604,4.157038251366043
910100857593Z109304190,36,2023-06-30,994.2380952380963,75.54,23.96,52.72,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1424.045679150994,3265.230028623474,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,76.89846667415367,24.17846667415367,35.91753031485821,11.95753031485821
