utility_account_number,month,contract_rate,netrate,cost,total_cost,total_charges,margin,usage,monthly_usage_kwh_x,pred_rce_scaled_usage,model_rate,term,rce,nits,icap,default_rce_x,pred_rce,pred_nits,pred_icap,pred_gross_cost,model_tot_charge,model_margin
08016327750000864906,2021-07-31,0.0799,0.07990625,0.085347753830591,27.311281225789145,25.57,-1.7412812257891446,320.0,1072.999999999999,1199.4751033868952,0.085,6,0.527,0.88,0.76,0.952,1.064212766471878,2.5516177280180945,2.3747804696288677,70.73,27.200000000000003,-0.11128122578914201
08020111430000399711,2021-02-28,0.0799,0.0799023861171366,0.1265996744478666,116.724899840933,73.67,-43.05489984093301,922.0,754.0,1226.461035423494,0.047,6,1.437,5.43,4.85,0.952,1.5485290526832443,2.754752129521633,3.421723738586544,61.94,43.334,-73.390899840933
08020111430000399711,2021-03-31,0.0799,0.0798969072164948,0.1224528712809122,95.0234281139879,62.0,-33.023428113987904,776.0,758.4494949494963,1233.6986112628451,0.047,6,1.437,5.43,4.85,0.952,1.5485290526832443,2.754752129521633,3.421723738586544,50.63,36.472,-58.5514281139879
08020111430000399711,2021-04-30,0.0799,0.0798961424332344,0.1321362338379528,89.05982160678019,53.85,-35.20982160678019,674.0,640.8888888888891,1042.4738067083283,0.047,6,1.437,5.43,4.85,0.952,1.5485290526832443,2.754752129521633,3.421723738586544,54.36,31.678,-57.38182160678019
08020111430000399711,2021-05-31,0.0799,0.0798973954222573,0.100963662111922,127.9209598958052,101.23,-26.690959895805197,1267.0,664.3535353535353,1080.6415449031244,0.047,6,1.437,5.43,4.85,0.952,1.5485290526832443,2.754752129521633,3.421723738586544,57.13,59.549,-68.37195989580519
08020111430000399711,2021-06-30,0.0799,0.0798996655518394,0.0803501379320821,168.17283869184783,167.23,-0.9428386918478396,2093.0,860.1904761904772,1399.19111683024,0.047,6,1.437,5.43,4.85,0.952,1.5485290526832443,2.754752129521633,3.421723738586544,51.02,98.371,-69.80183869184783
08020111430000399711,2021-07-31,0.0799,0.079899289099526,0.0923210093651245,155.83786380833024,134.87,-20.96786380833024,1688.0,1072.999999999999,1745.3483965642015,0.047,6,1.437,5.43,4.85,0.952,1.5485290526832443,2.754752129521633,3.421723738586544,52.3,79.336,-76.50186380833024
08021180380000802287,2021-02-28,0.1299,0.1298961038961038,0.0998424677558618,76.87870017201361,100.02,23.141299827986387,770.0,754.0,1322.9695244096874,0.047,3,0.812,2.61,2.52,0.952,1.670380619679075,2.9446793932011732,3.7015130831104823,58.75,36.19,-40.68870017201361
08021180380000802287,2021-03-31,0.1299,0.1299007092198581,0.0843367118317351,59.4573818413733,91.58,32.1226181586267,705.0,758.4494949494963,1330.7766148834255,0.047,3,0.812,2.61,2.52,0.952,1.670380619679075,2.9446793932011732,3.7015130831104823,48.4,33.135,-26.3223818413733
08021180380000802287,2021-04-30,0.1299,0.1298928024502297,0.087362050728718,57.047419125852905,84.82,27.77258087414709,653.0,640.8888888888891,1124.5046001761098,0.047,3,0.812,2.61,2.52,0.952,1.670380619679075,2.9446793932011732,3.7015130831104823,52.07,30.691,-26.356419125852906
08042404440006372808,2021-02-28,0.0999,0.099901768172888,0.0992533285492375,101.0398884631238,101.7,0.6601115368762009,1018.0,754.0,924.1176541979831,0.077,6,0.948,0.0,0.0,0.952,1.166790459942281,2.763636665923106,2.7104778440098616,77.2,78.386,-22.653888463123806
08042404440006372808,2021-03-31,0.0999,0.0999,0.0910662360077807,0.0,0.0,0.0,0.0,758.4494949494963,929.5710452259596,0.077,6,0.948,0.0,0.0,0.952,1.166790459942281,2.763636665923106,2.7104778440098616,61.69,0.0,0.0
08042404440006372808,2021-04-30,0.0999,0.0999,0.0984064263897724,0.0,0.0,0.0,0.0,640.8888888888891,785.486388065719,0.077,6,0.948,0.0,0.0,0.952,1.166790459942281,2.763636665923106,2.7104778440098616,65.84,0.0,0.0
08042404440006372808,2021-05-31,0.0999,0.0999,0.1028816934768891,0.0,0.0,0.0,0.0,664.3535353535353,814.2451334867983,0.077,6,0.948,0.0,0.0,0.952,1.166790459942281,2.763636665923106,2.7104778440098616,69.54,0.0,0.0
08042404440006372808,2021-06-30,0.0999,0.0998997995991983,0.0867645550942252,86.59102598403675,99.7,13.108974015963256,998.0,860.1904761904772,1054.2668501599335,0.077,6,0.948,0.0,0.0,0.952,1.166790459942281,2.763636665923106,2.7104778440098616,63.67,76.846,-9.745025984036744
08042404440006372808,2021-07-31,0.0999,0.0999006211180124,0.100534545610447,80.93030921640988,80.42,-0.5103092164098797,805.0,1072.999999999999,1315.0905078971286,0.077,6,0.948,0.0,0.0,0.952,1.166790459942281,2.763636665923106,2.7104778440098616,66.07,61.985,-18.945309216409882
08045454150006375696,2021-02-28,0.0749,0.074904,0.0960426308241501,120.05328853018771,93.63,-26.423288530187733,1250.0,754.0,1017.4089925861418,0.075,3,0.939,3.2,2.95,0.952,1.284580054299744,2.241957332202622,3.2087222939036373,73.45,93.75,-26.303288530187714
08045454150006375696,2021-03-31,0.0749,0.0748965517241379,0.0833938682792766,84.64477630346576,76.02,-8.624776303465765,1015.0,758.4494949494963,1023.4129132414258,0.075,3,0.939,3.2,2.95,0.952,1.284580054299744,2.241957332202622,3.2087222939036373,59.7,76.125,-8.519776303465761
08045454150006375696,2021-04-30,0.0749,0.0748981900452488,0.088518615717214,78.2504562940172,66.21,-12.040456294017204,884.0,640.8888888888891,864.7826509338149,0.075,3,0.939,3.2,2.95,0.952,1.284580054299744,2.241957332202622,3.2087222939036373,64.01,66.3,-11.9504562940172
08045846680005256271,2021-02-28,0.0999,0.0999130434782608,0.2251394390118768,25.89103548636584,11.49,-14.401035486365837,115.0,754.0,506.52550653436657,0.223,6,0.798,2.67,2.48,0.952,0.6395388358364946,1.3132242373616245,1.4220322861170487,125.18,25.645,-0.24603548636584094
08045846680005256271,2021-03-31,0.0999,0.0998967551622418,0.0798027634657663,54.10627362978959,67.73,13.623726370210411,678.0,758.4494949494963,509.5146082361116,0.223,6,0.798,2.67,2.48,0.952,0.6395388358364946,1.3132242373616245,1.4220322861170487,95.3,151.194,97.08772637021039
08045846680005256271,2021-04-30,0.0999,0.0999043062200956,0.0826723551762844,51.83556669553033,62.64,10.804433304469669,627.0,640.8888888888891,430.53921628208485,0.223,6,0.798,2.67,2.48,0.952,0.6395388358364946,1.3132242373616245,1.4220322861170487,100.38,139.821,87.98543330446967
08045846680005256271,2021-05-31,0.0999,0.0998951507208387,0.0827635308572103,63.14857404405153,76.22,13.07142595594847,763.0,664.3535353535353,446.302401873802,0.223,6,0.798,2.67,2.48,0.952,0.6395388358364946,1.3132242373616245,1.4220322861170487,107.18,170.149,107.00042595594847
08045846680005256271,2021-06-30,0.0999,0.0998962655601659,0.0783670305727908,75.54581747217037,96.3,20.754182527829627,964.0,860.1904761904772,577.8626215761532,0.223,6,0.798,2.67,2.48,0.952,0.6395388358364946,1.3132242373616245,1.4220322861170487,103.14,214.972,139.42618252782964
08045846680005256271,2021-07-31,0.0999,0.0998947368421052,0.0875864663551896,74.88642873368718,85.41,10.523571266312814,855.0,1072.999999999999,720.8247592989057,0.223,6,0.798,2.67,2.48,0.952,0.6395388358364946,1.3132242373616245,1.4220322861170487,109.75,190.665,115.77857126631281
PE000011472263068074,2021-02-28,0.1374,0.1374021352313167,0.2706529621885119,76.05348237497185,38.61,-37.44348237497185,281.0,422.0,643.7107768366365,0.074,6,0.659,2.728,3.14,0.643,0.9808199751326,2.038873351661547,2.626155598662163,63.4,20.794,-55.25948237497185
PE000011472263068074,2021-03-31,0.1374,0.1374025974025974,0.2487655290580735,76.61978294988666,42.32,-34.299782949886655,308.0,404.3434343434344,616.7777872748949,0.074,6,0.659,2.728,3.14,0.643,0.9808199751326,2.038873351661547,2.626155598662163,51.4,22.791999999999998,-53.827782949886654
PE000011472263068074,2021-04-30,0.1374,0.1374013157894736,0.2444444846290407,74.3111233272284,41.77,-32.5411233272284,304.0,380.0793650793651,579.7658373336816,0.074,6,0.659,2.728,3.14,0.643,0.9808199751326,2.038873351661547,2.626155598662163,52.11,22.496,-51.815123327228406
08000692250000177373,2021-04-30,0.0799,0.0799029126213592,0.1022834664345493,31.60559112827576,24.69,-6.915591128275761,309.0,640.8888888888891,690.2704434427222,0.096,6,0.751,1.4765,1.5173,0.952,1.0253531829780238,2.2590593265664634,2.514413622396947,73.18,29.664,-1.941591128275757
08000692250000177373,2021-08-31,0.0799,0.0798991596638655,0.0956382145962817,56.904737684787655,47.54,-9.364737684787656,595.0,966.1304347826098,1040.5723912566082,0.096,6,0.751,1.4765,1.5173,0.952,1.0253531829780238,2.2590593265664634,2.514413622396947,83.24,57.120000000000005,0.21526231521234962
08001982380000092346,2021-03-31,0.1099,0.1098998330550918,0.0726317014532039,87.01277834093837,131.66,44.64722165906163,1198.0,758.4494949494963,777.2580610731692,0.118,3,1.199,2.6939,2.9286,0.952,0.9756083682156435,2.318034275197871,2.317136218073147,70.32,141.364,54.351221659061636
08009536930000391488,2021-03-31,0.0949,0.0948979591836734,0.0937012326956295,27.54816241251509,27.9,0.3518375874849084,294.0,758.4494949494963,837.4525750135235,0.093,6,0.536,1.35,1.25,0.952,1.0511640613142765,2.247019335490069,2.962398087579649,70.84,27.342,-0.20616241251509138
08009536930000391488,2021-04-30,0.0949,0.0949158249158249,0.0934479132510104,27.754030235550093,28.19,0.4359697644499078,297.0,640.8888888888891,707.6463942181081,0.093,6,0.536,1.35,1.25,0.952,1.0511640613142765,2.247019335490069,2.962398087579649,75.8,27.621,-0.13303023555009474
08009536930000391488,2021-05-31,0.0949,0.0948844884488448,0.0985930430351987,29.873692039665208,28.75,-1.123692039665208,303.0,664.3535353535353,733.5552104734454,0.093,6,0.536,1.35,1.25,0.952,1.0511640613142765,2.247019335490069,2.962398087579649,79.89,28.179,-1.6946920396652096
