utility_account_number,month,contract_rate,netrate,cost,total_cost,total_charges,margin,usage,monthly_usage_kwh_x,pred_rce_scaled_usage,model_rate,term,rce,nits,icap,default_rce_x,pred_rce,pred_nits,pred_icap,pred_gross_cost,model_tot_charge,model_margin
1463405004,2021-05-31,0.06826,0.06825559701492537313,0.0628669136278878,67.39333140909571,73.17,5.776668590904293,1072.0000,749.2222222222215,716.1992846680001,0.12,36,1.177,3.5706,3.3658,1.064,1.0171028251491585,3.0662764845159987,2.952154703186892,61.23,128.64,61.24666859090428
1463405004,2021-06-30,0.06826,0.06826325411334552102,0.06456820937973942,70.63762106143493,74.68,4.042378938565079,1094.0000,988.6190476190473,945.0443856481235,0.12,36,1.177,3.5706,3.3658,1.064,1.0171028251491585,3.0662764845159987,2.952154703186892,60.18,131.28,60.642378938565074
1463405004,2021-07-31,0.06826,0.06825874694873881204,0.06809905304265874,83.6937361894276,83.89,0.19626381057240394,1229.0000,1218.9999999999998,1165.2709998654361,0.12,36,1.177,3.5706,3.3658,1.064,1.0171028251491585,3.0662764845159987,2.952154703186892,62.72,147.48,63.78626381057239
1463405004,2021-08-31,0.06826,0.06826166514181152790,0.07767204278429707,84.89554276323669,74.61,-10.285542763236691,1093.0000,1152.0108695652166,1101.234501914775,0.12,36,1.177,3.5706,3.3658,1.064,1.0171028251491585,3.0662764845159987,2.952154703186892,70.5,131.16,46.264457236763306
1463405004,2021-09-30,0.06826,0.06826241134751773050,0.08576676347462599,72.55868189953358,57.75,-14.808681899533582,846.0000,893.03827751196,853.6764614884894,0.12,36,1.177,3.5706,3.3658,1.064,1.0171028251491585,3.0662764845159987,2.952154703186892,76.23,101.52,28.961318100466414
1463405004,2021-10-31,0.06826,0.06825635103926096998,0.09735630677304183,84.31056166545423,59.11,-25.20056166545423,866.0000,800.8478260869571,765.5494233342162,0.12,36,1.177,3.5706,3.3658,1.064,1.0171028251491585,3.0662764845159987,2.952154703186892,91.6,103.92,19.60943833454577
1463405004,2021-11-30,0.06826,0.06825601374570446735,0.08113401029971677,94.43998798887033,79.45,-14.989987988870325,1164.0000,791.0000000000003,756.1356529069405,0.12,36,1.177,3.5706,3.3658,1.064,1.0171028251491585,3.0662764845159987,2.952154703186892,84.55,139.68,45.24001201112968
1463405004,2021-12-31,0.06826,0.06826224328593996840,0.06546821319088218,82.88275789965684,86.42,3.537242100343164,1266.0000,906.934210526316,866.9599132995654,0.12,36,1.177,3.5706,3.3658,1.064,1.0171028251491585,3.0662764845159987,2.952154703186892,66.88,151.92,69.03724210034315
1463405004,2022-01-31,0.06826,0.06826040554962646745,0.08918171038001009,83.56326262606946,63.96,-19.60326262606946,937.0000,921.8383838383804,882.0361472558336,0.12,36,1.177,3.5706,3.3658,1.063,1.0171028251491585,3.0662764845159987,2.952154703186892,82.42,112.44,28.87673737393054
1463405004,2022-02-28,0.06826,0.06825934579439252336,0.08491596676692426,72.68806755248717,58.43,-14.25806755248717,856.0000,792.9999999999993,758.7606212072268,0.12,36,1.177,3.5706,3.3658,1.063,1.0171028251491585,3.0662764845159987,2.952154703186892,79.53,102.72,30.03193244751283
1463405004,2022-03-31,0.06826,0.06825806451612903226,0.07823073698805086,72.7545853988873,63.48,-9.274585398887304,930.0000,763.4949494949477,730.5295109298452,0.12,36,1.177,3.5706,3.3658,1.063,1.0171028251491585,3.0662764845159987,2.952154703186892,75.6,111.6,38.845414601112694
1463405004,2022-04-30,0.06826,0.06826222684703433923,0.09008896774200172,86.57549800006365,65.60,-20.975498000063652,961.0000,662.0000000000002,633.4168111465128,0.12,36,1.177,3.5706,3.3658,1.063,1.0171028251491585,3.0662764845159987,2.952154703186892,93.5,115.32,28.744501999936347
2102006013,2021-05-31,0.06833,0.06833663366336633663,0.0958402288836304,48.39931558623336,34.51,-13.889315586233359,505.0000,749.2222222222215,796.9526210141868,0.107,24,1.731,3.1284,2.9181,1.064,1.131783820084808,3.423864054225467,3.587682557485741,60.57,54.035,5.63568441376664
2102006013,2021-06-30,0.06833,0.06833607907742998353,0.0822658656591155,49.93538045508311,41.48,-8.455380455083116,607.0000,988.6190476190473,1051.6006036869267,0.107,24,1.731,3.1284,2.9181,1.064,1.131783820084808,3.423864054225467,3.587682557485741,58.37,64.949,15.013619544916885
2102006013,2021-07-31,0.06833,0.06833025830258302583,0.06899409338005612,74.78959722398083,74.07,-0.7195972239808412,1084.0000,1218.9999999999998,1296.6583427475382,0.107,24,1.731,3.1284,2.9181,1.064,1.131783820084808,3.423864054225467,3.587682557485741,59.96,115.988,41.198402776019165
2102006013,2021-08-31,0.06833,0.06832666132906325060,0.07198577360688097,89.91023123499433,85.34,-4.570231234994324,1249.0000,1152.0108695652166,1225.4015627215622,0.107,24,1.731,3.1284,2.9181,1.064,1.131783820084808,3.423864054225467,3.587682557485741,67.16,133.643,43.73276876500567
2102006013,2021-09-30,0.06833,0.06833333333333333333,0.07958723508537162,74.49365203990783,63.96,-10.533652039907828,936.0000,893.03827751196,949.9307078989126,0.107,24,1.731,3.1284,2.9181,1.064,1.131783820084808,3.423864054225467,3.587682557485741,73.25,100.152,25.658347960092172
2102006013,2021-10-31,0.06833,0.06833160621761658031,0.09090806274240694,87.7262805464227,65.94,-21.786280546422702,965.0000,800.8478260869571,851.8671164617577,0.107,24,1.731,3.1284,2.9181,1.064,1.131783820084808,3.423864054225467,3.587682557485741,87.78,103.255,15.528719453577295
2102006013,2021-11-30,0.06833,0.06832402234636871508,0.09361495050347517,67.02830456048822,48.92,-18.10830456048822,716.0000,791.0000000000003,841.3919188788378,0.107,24,1.731,3.1284,2.9181,1.064,1.131783820084808,3.423864054225467,3.587682557485741,81.34,76.612,9.583695439511771
2102006013,2021-12-31,0.06833,0.06832995951417004049,0.06963451658774684,68.79890238869389,67.51,-1.2889023886938844,988.0000,906.934210526316,964.7119035292043,0.107,24,1.731,3.1284,2.9181,1.064,1.131783820084808,3.423864054225467,3.587682557485741,64.94,105.716,36.917097611306104
2102006013,2022-01-31,0.06833,0.06833105335157318741,0.09487030846482575,69.35019548778762,49.95,-19.400195487787613,731.0000,921.8383838383804,981.4880221650121,0.107,24,1.731,3.1284,2.9181,1.063,1.131783820084808,3.423864054225467,3.587682557485741,78.82,78.217,8.866804512212383
2102006013,2022-02-28,0.06833,0.06833548387096774194,0.08526685756721548,66.081814614592,52.96,-13.121814614592004,775.0000,792.9999999999993,844.3128591977913,0.107,24,1.731,3.1284,2.9181,1.063,1.131783820084808,3.423864054225467,3.587682557485741,76.45,82.925,16.843185385407992
2102006013,2022-03-31,0.06833,0.06832853025936599424,0.08572783064515292,59.49511446773613,47.42,-12.075114467736128,694.0000,763.4949494949477,812.8986176433204,0.107,24,1.731,3.1284,2.9181,1.063,1.131783820084808,3.423864054225467,3.587682557485741,73.67,74.258,14.762885532263866
2102006013,2022-04-30,0.06833,0.06832746478873239437,0.10709799465144858,60.831660962022795,38.81,-22.021660962022793,568.0000,662.0000000000002,704.8362078044622,0.107,24,1.731,3.1284,2.9181,1.063,1.131783820084808,3.423864054225467,3.587682557485741,90.42,60.775999999999996,-0.0556609620227988
2102006013,2022-05-31,0.06833,0.06833333333333333333,0.13133580713468906,70.13332100992396,36.49,-33.64332100992396,534.0000,745.6111111111105,793.8575650338768,0.107,24,1.731,3.1284,2.9181,1.063,1.131783820084808,3.423864054225467,3.587682557485741,105.83,57.138,-12.995321009923963
2875707003,2021-05-31,0.06623,0.06623214285714285714,0.04947189681483118,83.11278664891638,111.27,28.157213351083612,1680.0000,749.2222222222215,1615.9495801612804,0.027,24,3.670,2.8151,2.7191,1.064,2.2948736733834254,3.8027212730703788,4.123059499327364,32.15,45.36,-37.752786648916384
2875707003,2021-06-30,0.06623,0.06622916666666666667,0.050426812392358404,96.81947979332814,127.16,30.340520206671854,1920.0000,988.6190476190473,2132.289309573634,0.027,24,3.670,2.8151,2.7191,1.064,2.2948736733834254,3.8027212730703788,4.123059499327364,30.55,51.839999999999996,-44.979479793328146
2875707003,2021-07-31,0.06623,0.06622988505747126437,0.05801140802073519,100.93984995607923,115.24,14.300150043920766,1740.0000,1218.9999999999998,2629.183278058642,0.027,24,3.670,2.8151,2.7191,1.064,2.2948736733834254,3.8027212730703788,4.123059499327364,31.04,46.98,-53.95984995607923
2875707003,2021-08-31,0.06623,0.06622777777777777778,0.06394603645471855,115.1028656184934,119.21,4.107134381506597,1800.0000,1152.0108695652166,2484.6986992638745,0.027,24,3.670,2.8151,2.7191,1.064,2.2948736733834254,3.8027212730703788,4.123059499327364,34.68,48.6,-66.50286561849339
2875707003,2021-09-30,0.06623,0.06622950819672131148,0.05729781367471832,209.70999804946905,242.40,32.690001950530956,3660.0000,893.03827751196,1926.1372484829685,0.027,24,3.670,2.8151,2.7191,1.064,2.2948736733834254,3.8027212730703788,4.123059499327364,38.07,98.82,-110.88999804946906
2875707003,2021-10-31,0.06623,0.06623030303030303030,0.06956709722458754,229.57142084113886,218.56,-11.011420841138857,3300.0000,800.8478260869571,1727.2975493170165,0.027,24,3.670,2.8151,2.7191,1.064,2.2948736733834254,3.8027212730703788,4.123059499327364,45.54,89.1,-140.47142084113887
2875707003,2021-11-30,0.06623,0.06622939068100358423,0.05994997638913202,334.52086825135666,369.56,35.03913174864334,5580.0000,791.0000000000003,1706.0574019232051,0.027,24,3.670,2.8151,2.7191,1.064,2.2948736733834254,3.8027212730703788,4.123059499327364,42.31,150.66,-183.86086825135666
2875707003,2021-12-31,0.06623,0.06622916666666666667,0.051962680784233425,124.71043388216022,158.95,34.23956611783977,2400.0000,906.934210526316,1956.108499274082,0.027,24,3.670,2.8151,2.7191,1.064,2.2948736733834254,3.8027212730703788,4.123059499327364,34.01,64.8,-59.91043388216022
2875707003,2022-01-31,0.06623,0.06623076923076923077,0.06817843847796669,159.53754603844206,154.98,-4.557546038442069,2340.0000,921.8383838383804,1990.1247772201546,0.027,24,3.670,2.8151,2.7191,1.063,2.2948736733834254,3.8027212730703788,4.123059499327364,40.82,63.18,-96.35754603844205
2875707003,2022-02-28,0.06623,0.06622916666666666667,0.0654810024277575,125.72352466129442,127.16,1.436475338705577,1920.0000,792.9999999999993,1711.9800780743697,0.027,24,3.670,2.8151,2.7191,1.063,2.2948736733834254,3.8027212730703788,4.123059499327364,39.75,51.839999999999996,-73.88352466129442
2875707003,2022-03-31,0.06623,0.06622839506172839506,0.062255936640456665,100.8546173575398,107.29,6.435382642460212,1620.0000,763.4949494949477,1648.2826522645003,0.027,24,3.670,2.8151,2.7191,1.063,2.2948736733834254,3.8027212730703788,4.123059499327364,38.68,43.74,-57.11461735753979
2875707003,2022-04-30,0.06623,0.06623333333333333333,0.0769909409174695,115.48641137620425,99.35,-16.13641137620425,1500.0000,662.0000000000002,1429.1687410910897,0.027,24,3.670,2.8151,2.7191,1.063,2.2948736733834254,3.8027212730703788,4.123059499327364,47.22,40.5,-74.98641137620425
2875707003,2022-05-31,0.06623,0.06622839506172839506,0.09569354485886737,155.02354267136513,107.29,-47.73354267136513,1620.0000,745.6111111111105,1609.6738565108672,0.027,24,3.670,2.8151,2.7191,1.063,2.2948736733834254,3.8027212730703788,4.123059499327364,54.6,43.74,-111.28354267136513
3204491004,2021-06-30,0.06246,0.06245751633986928105,0.0690119523025845,52.794143511477145,47.78,-5.014143511477144,765.0000,988.6190476190473,1679.5361125450743,0.038,12,2.524,3.2792,2.3322,1.064,1.8075986175380356,3.447419977301578,4.197740116816628,39.23,29.07,-23.724143511477145
3204491004,2021-06-30,0.06246,0.06245828698553948832,0.06426702504502144,57.77605551547427,56.15,-1.6260555154742704,899.0000,988.6190476190473,1679.5361125450743,0.038,12,2.524,3.2792,2.3322,1.064,1.8075986175380356,3.447419977301578,4.197740116816628,39.23,34.162,-23.61405551547427
3204491004,2021-07-31,0.06246,0.06246136865342163355,0.07068048650526923,64.03652077377392,56.59,-7.446520773773912,906.0000,1218.9999999999998,2070.9236041154745,0.038,12,2.524,3.2792,2.3322,1.064,1.8075986175380356,3.447419977301578,4.197740116816628,39.79,34.428,-29.608520773773918
